year,school_name,department,specialty_name,score_level,result_min_score,final_admission_min_score,final_admission_max_score,admission_avg_score,school_retest_min_score,admission_score_raw,source_type,source_url,verify_status,notes
2026,北京大学,数学科学学院,S145300大数据,第三方拟录取最低分,354,354,401,375,340,375【354-401】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京大学,数学科学学院,,第三方拟录取最低分,374,374,407,388,386,388【374-407】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京大学,数学科学学院,,第三方拟录取最低分,356,356,403,373,344,373【356-403】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京大学,数学科学学院,,第三方拟录取最低分,350,350,424,378,399,378【350-424】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京大学,数学科学学院,,第三方拟录取最低分,348,348,405,372,372,372【348-405】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京大学,数学科学学院,,第三方拟录取最低分,380,380,410,393,385,393【380-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,复旦大学,工程与应用技术研究院,电子信息,第三方拟录取最低分,314,314,421,372,314,372【314-421】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,复旦大学,工程与应用技术研究院,,第三方拟录取最低分,300,300,406,344,343,344【300-406】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,复旦大学,工程与应用技术研究院,,第三方拟录取最低分,300,300,372,323,309,323【300-372】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,复旦大学,工程与应用技术研究院,,第三方拟录取最低分,313,313,405,367,308,367【313-405】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,网络空间安全,第三方拟录取最低分,376,376,433,393,390,393【376-433】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,357,357,403,378,372,378【357-403】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,346,346,432,376,368,376【346-432】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,353,353,426,381,156,381【353-426】 联培 361【348-379】 专项 357【351-371】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,347,347,396,365,365,365【347-396】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,351,351,428,382,233,382【351-428】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,352,352,414,370,370,370【352-414】 海洋 353【349-365】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,307,307,349,329,329,329【307-349】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,319,319,385,356,356,356【319-385】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,338,338,399,361,355,361【338-399】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,最低分309,第三方拟录取最低分,312,312,369,337,335,337【312-369】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,329,329,368,347,346,347【329-368】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,浙江大学,控制科学与工程学院,,第三方拟录取最低分,300,300,373,337,333,337【300-373】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-人工智能,第三方拟录取最低分,369,369,397,378,369,378【369-397】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,,第三方拟录取最低分,341,341,414,368,341,368【341-414】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,,第三方拟录取最低分,345,345,388,364,341,364【345-388】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-计算机 与大数据技术 （四川研究院）,第三方拟录取最低分,342,342,379,360,341,360【342-379】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-计算机 与大数据技术 （海南专项）,第三方拟录取最低分,348,348,353,350,341,350【348-353】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-计算机 与大数据技术 （苏州智研院）,第三方拟录取最低分,341,341,372,356,341,356【341-372】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-计算机系 （安徽高研院）,第三方拟录取最低分,346,346,378,357,341,357【346-378】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-计算机系 （贵州联培基地）,第三方拟录取最低分,343,343,373,358,341,358【343-373】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-软件方向 （软件学院）,第三方拟录取最低分,382,382,434,402,321,402【382-434】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-软件方向 （软件学院- 南湖实验室）,第三方拟录取最低分,329,329,380,353,321,353【329-380】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,,第三方拟录取最低分,341,341,360,348,321,348【341-360】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-软件方向 （贵州联培基地）,第三方拟录取最低分,321,321,340,329,321,329【321-340】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-软件方向 （卫星工程研究所）,第三方拟录取最低分,330,330,410,371,321,371【330-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-网安方向 （网络空间安全学院）,第三方拟录取最低分,341,341,393,368,314,368【341-393】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-网安方向 （网络安全技术研究院）,第三方拟录取最低分,317,317,380,348,314,348【317-380】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-网安方向 （网络空间安全学院 -四川研究院）,第三方拟录取最低分,335,335,371,351,314,351【335-371】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-网安方向 （网络安全技术研究院 -四川研究院）,第三方拟录取最低分,317,317,356,336,314,336【317-356】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,电子信息-网安方向 （网络安全技术研究院 -卫星工程研究院）,第三方拟录取最低分,323,323,361,344,314,344【323-361】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,生物与医药 （生物工程-生物信息）,第三方拟录取最低分,303,303,395,349,349,349【303-395】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,,第三方拟录取最低分,352,352,406,371,365,371【352-406】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,上海交通大学,人工智能学院,,第三方拟录取最低分,325,325,392,353,349,353【325-392】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,遥感科学与技术,第三方拟录取最低分,325,325,364,342,342,342【325-364】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,,第三方拟录取最低分,322,322,404,360,112,360【322-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,,第三方拟录取最低分,280,280,406,337,334,337【280-406】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,,第三方拟录取最低分,299,299,342,326,326,326【299-342】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,,第三方拟录取最低分,350,350,404,368,186,368【350-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,,第三方拟录取最低分,351,351,383,365,365,365【351-383】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,武汉大学,遥感信息工程学院,,第三方拟录取最低分,326,326,380,355,355,355【326-380】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,计算机科学与技术,第三方拟录取最低分,369,369,401,384,382,384【369-401】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,电子信息-人工智能,第三方拟录取最低分,353,353,400,372,106,372【353-400】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,336,336,398,360,357,360【336-398】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,339,339,404,370,362,370【339-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,电子信息-软件,第三方拟录取最低分,372,372,430,389,132,389【372-430】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,322,322,341,332,331,332【322-341】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,357,357,383,372,370,372【357-383】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,337,337,410,360,356,360【337-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,361,361,395,375,373,375【361-395】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,南京大学,人工智能学院,,第三方拟录取最低分,375,375,415,387,386,387【375-415】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,电子信息-计算机,第三方拟录取最低分,370,370,426,388,580,388【370-426】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,电子信息-软件方向,第三方拟录取最低分,350,350,407,374,371,374【350-407】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,342,342,412,367,109,367【342-412】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,331,331,410,356,342,356【331-410】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,306,306,391,341,341,341【306-391】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,323,323,328,326,326,326【323-328】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,321,321,376,347,341,347【321-376】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,308,308,355,332,332,332【308-355】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,304,304,413,348,142,348【304-413】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,303,303,399,343,342,343【303-399】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,323,323,402,355,125,355【323-402】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,中国科学技术大学,先进技术研究院,,第三方拟录取最低分,365,365,419,384,382,384【365-419】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,计算机科学与技术,第三方拟录取最低分,332,332,374,354,330,354【332-374】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,软件工程,第三方拟录取最低分,310,310,377,345,335,345【310-377】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,电子信息,第三方拟录取最低分,299,299,348,329,321,329【299-348】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,,第三方拟录取最低分,345,345,414,374,161,374【345-414】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,电子信息-软件方向 非全,第三方拟录取最低分,280,280,354,309,309,309【280-354】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,,第三方拟录取最低分,316,316,374,345,340,345【316-374】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,,第三方拟录取最低分,345,345,408,366,366,366【345-408】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,,第三方拟录取最低分,324,324,349,337,337,337【324-349】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,四川大学,视觉合成图形图像技术重点学科实验室,,第三方拟录取最低分,345,345,370,358,358,358【345-370】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京航空航天大学,057杭州国际创新研究院,交通运输(双学位),第三方拟录取最低分,339,339,401,369,363,369【339-401】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京航空航天大学,057杭州国际创新研究院,电子信息-全日制,第三方拟录取最低分,297,297,390,334,333,334【297-390】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京航空航天大学,057杭州国际创新研究院,电子信息-计算机 全日制,第三方拟录取最低分,310,310,415,356,354,356【310-415】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京航空航天大学,057杭州国际创新研究院,软件工程,第三方拟录取最低分,305,305,390,349,334,349【305-390】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京航空航天大学,057杭州国际创新研究院,11 人工智能基础,第三方拟录取最低分,357,357,404,384,342,384【357-404】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
2026,北京航空航天大学,057杭州国际创新研究院,电子信息- 非全日制,第三方拟录取最低分,295,295,383,323,321,一志愿 323【295-383】,第三方聚合-N诺考研,https://noobdream.com/zexiao/?filter=,第三方聚合结果，建议回到招生单位拟录取名单复核,仅提取原文中带“【最低-最高】”格式的拟录取分数。
